change_event_id,commit_sha,commit_date_utc,change_source_type,pr_number,platform,file_path,vendor_canonical_id,vendor_display_name,telemetry_feature_category,sub_category,old_status,new_status,old_status_score,new_status_score,sub_category_weight,weighted_score_delta,status_quality_delta,direction,change_kind,contributor_login,contributor_class,public_url
b90db47f20343a7562f86bc084e8037bdc0e93d7685aed97e246d91e3cf993f7,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,sysmon,Sysmon,Process Activity,Remote Thread Creation,,Yes,0.0,1.0,1.0,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
3b14b0256e46fb2eb86108e07f83101e4e9aae890a956fa0b08fb159af1515da,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,watchguard,WatchGuard,Process Activity,Remote Thread Creation,,Yes,0.0,1.0,1.0,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
e5c95e346a33e7f39b369dd61904cb884042217d260e4db6df20c2295bf3c9d8,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,crowdstrike,CrowdStrike,Registry Activity,Key/Value Creation,,No,0.0,0.0,1.0,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
26e4031c4767d6ac872fd96e53dc84efa1ae967e0d317e27eb320c716c8d6fdd,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,elastic,Elastic,Registry Activity,Key/Value Creation,,Yes,0.0,1.0,1.0,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
d30f54547d92b99f562f4e5934a8849a624683db3779616c54e70a9776ee03d3,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,limacharlie,LimaCharlie,Registry Activity,Key/Value Creation,,Yes,0.0,1.0,1.0,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
6537e211c62e43a3d6597c15467e2b8c2c07d0cd90f39b92516d129c999d9067,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,microsoft_defender,Microsoft Defender for Endpoint,Registry Activity,Key/Value Creation,,Yes,0.0,1.0,1.0,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
c4ebecbaa1675a6ee79fbd696ea48aaf2013301ec0dcb879ff5d2cd3fe342f15,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,sentinelone,SentinelOne,Registry Activity,Key/Value Creation,,Yes,0.0,1.0,1.0,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
a36f7c965a9c3b7510670c92ac141d24116f20f007641570526da6d9c4fd0b07,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,sysmon,Sysmon,Registry Activity,Key/Value Creation,,Yes,0.0,1.0,1.0,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
bf173116ff9baeb75ea1fafa0aa97d92fe6a57443170f8e305918dab17bbb99a,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,watchguard,WatchGuard,Registry Activity,Key/Value Creation,,Yes,0.0,1.0,1.0,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
ec3df914e0bb23ec1a9f4de1e6ac947daec18d9e7377db90182808dba91a2b46,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,crowdstrike,CrowdStrike,Registry Activity,Key/Value Deletion,,Yes,0.0,1.0,0.7,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
036cb466e47224a3876db51c76e2837de68a64025e81f0b05bd9a1574632d194,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,elastic,Elastic,Registry Activity,Key/Value Deletion,,Yes,0.0,1.0,0.7,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
b7de071d77c98b02b8b14c71cab111c63e9009c4b301b44622c8aec0a2483783,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,limacharlie,LimaCharlie,Registry Activity,Key/Value Deletion,,Yes,0.0,1.0,0.7,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
41c608179a0655e556654dda3ea7f96094b1a578dbc0f99d38f7401b14aeb378,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,microsoft_defender,Microsoft Defender for Endpoint,Registry Activity,Key/Value Deletion,,Yes,0.0,1.0,0.7,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
1fba3302ad76bd4348bc35cc42f1c49a9f6078426c0bf7550a4aaddfba88bea1,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,sentinelone,SentinelOne,Registry Activity,Key/Value Deletion,,Yes,0.0,1.0,0.7,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
6eee453d93872ebfdc51d12fb1d467743d43defb60bcb61ac4642d41f56c9746,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,sysmon,Sysmon,Registry Activity,Key/Value Deletion,,Yes,0.0,1.0,0.7,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
7580574782c2f74ce8063b21b08255cba5dc7138a2d61570d4bc59fb3fbd40cb,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,watchguard,WatchGuard,Registry Activity,Key/Value Deletion,,Yes,0.0,1.0,0.7,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
2bb74099aa1b3a4669cbb910f32c45f41488d2803c52cbe1c912ebba30b39ebb,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,crowdstrike,CrowdStrike,Registry Activity,Key/Value Modification,,Yes,0.0,1.0,1.0,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
52446aa491932bc9907e8065ebcbfa459c69d07d2fc99ef723cbf0aa3fec91fa,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,elastic,Elastic,Registry Activity,Key/Value Modification,,Yes,0.0,1.0,1.0,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
1866afe86d7dd40b9c07c30582c58d28edd8d863e43aca3f1a5bfa95ac405c28,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,limacharlie,LimaCharlie,Registry Activity,Key/Value Modification,,Yes,0.0,1.0,1.0,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
98d8ee7ce790793d88e888075de990c8c1634c846b9ab675d66c0f8c1ef57272,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,microsoft_defender,Microsoft Defender for Endpoint,Registry Activity,Key/Value Modification,,Yes,0.0,1.0,1.0,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
dfe195c4f1c14bdf7763b28f507c54997238d7fd59a000105ca9673c9ee21a93,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,sentinelone,SentinelOne,Registry Activity,Key/Value Modification,,Yes,0.0,1.0,1.0,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
a30ed614803adab1d73bc8e98f9303bde0df1cd2bacedc0c56d44ab2f2775946,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,sysmon,Sysmon,Registry Activity,Key/Value Modification,,Yes,0.0,1.0,1.0,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
93c4233fc9e4c681c9270a13efffb1a609f8bcfd28a6eeb70fc2afc07699e475,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,watchguard,WatchGuard,Registry Activity,Key/Value Modification,,Yes,0.0,1.0,1.0,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
cd3909a695f2985f9e799e859482fdc971cd410f578484f5745ec0add5a926ea,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,crowdstrike,CrowdStrike,Schedule Task Activity,Scheduled Task Creation,,Yes,0.0,1.0,0.7,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
c586e9f266a08192bc7dd5ce0417951e8b1fe39806f6e9108c7915232bb1269e,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,elastic,Elastic,Schedule Task Activity,Scheduled Task Creation,,No,0.0,0.0,0.7,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
92b566628b0060787c22bf9d2638fde0c4060a4617c3f390f6a20fe903fac1b2,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,limacharlie,LimaCharlie,Schedule Task Activity,Scheduled Task Creation,,No,0.0,0.0,0.7,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
55259ebe25c19c451e8c9d91d78f93a7b0c523cecb97aa3835baab995ba5369b,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,microsoft_defender,Microsoft Defender for Endpoint,Schedule Task Activity,Scheduled Task Creation,,Yes,0.0,1.0,0.7,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
d24030fa51eca54395775160afb380bdb42f2565e2b967468c47f200416c973d,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,sentinelone,SentinelOne,Schedule Task Activity,Scheduled Task Creation,,Yes,0.0,1.0,0.7,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
c68f06433a8a26a60b53eb6d785158682f1eb49a4ea5d0acb6fc51bd3f90e10e,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,sysmon,Sysmon,Schedule Task Activity,Scheduled Task Creation,,No,0.0,0.0,0.7,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
f6e4c5b194e71dda12c418c7f354ca3de4aa0f41429d4712891c1ecc9d1744a2,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,watchguard,WatchGuard,Schedule Task Activity,Scheduled Task Creation,,No,0.0,0.0,0.7,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
427749ee206526c7ccc6dbc16b4baa347ec9ee0639497519e338432b61aad4ec,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,crowdstrike,CrowdStrike,Schedule Task Activity,Scheduled Task Deletion,,Yes,0.0,1.0,0.5,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
c7850288bd866bf8a51c68479cbeec8c8cce763d74c10c4ff4ed699186c68b0b,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,elastic,Elastic,Schedule Task Activity,Scheduled Task Deletion,,No,0.0,0.0,0.5,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
a3286b596b7c2f1db9904d8e8f76b4b9de80885b8e4406f16f985440a4aac877,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,limacharlie,LimaCharlie,Schedule Task Activity,Scheduled Task Deletion,,No,0.0,0.0,0.5,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
41d716bf95585bf7aabb44c2fca666901d6c75d0d101703623e652fdea1df133,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,microsoft_defender,Microsoft Defender for Endpoint,Schedule Task Activity,Scheduled Task Deletion,,Yes,0.0,1.0,0.5,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
620b17a50f4007512644af2237083d9fd8f18cc38903fa86a7546f188cf1eac5,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,sentinelone,SentinelOne,Schedule Task Activity,Scheduled Task Deletion,,Yes,0.0,1.0,0.5,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
c6bdeb2555105d16112c75b39bd609377a898949ded878b698b6608e89a81aaa,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,sysmon,Sysmon,Schedule Task Activity,Scheduled Task Deletion,,No,0.0,0.0,0.5,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
08a9939764f6c01007dc44191b52ddff25cb1f82dc91b73274a2547de06a07e1,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,watchguard,WatchGuard,Schedule Task Activity,Scheduled Task Deletion,,No,0.0,0.0,0.5,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
7f88eedf4f618f5024c4ff7163064f22894aeb144996db20a3b568de9b1e160e,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,crowdstrike,CrowdStrike,Schedule Task Activity,Scheduled Task Modification,,Yes,0.0,1.0,0.7,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
d16a534ba35b7a33596c2c3c6de284c74309555cffad668afc77a8f6fe165192,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,elastic,Elastic,Schedule Task Activity,Scheduled Task Modification,,No,0.0,0.0,0.7,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
f71c487efd6a729e1059064d43d2a66e1b0432cc4c842f3f968c3fd878934e9d,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,limacharlie,LimaCharlie,Schedule Task Activity,Scheduled Task Modification,,No,0.0,0.0,0.7,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
35bb3233e1de8aa8ef2005af92df3d729ce3f2b303e213bb5d1437063101b3c0,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,microsoft_defender,Microsoft Defender for Endpoint,Schedule Task Activity,Scheduled Task Modification,,Yes,0.0,1.0,0.7,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
e4b258065237f9af0173305153e478e182d48ed10af33449012d240e001c0901,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,sentinelone,SentinelOne,Schedule Task Activity,Scheduled Task Modification,,Yes,0.0,1.0,0.7,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
4f3792a354b86891ae49b000d2de3a494708f8fd22af75459a1f5f3610071cec,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,sysmon,Sysmon,Schedule Task Activity,Scheduled Task Modification,,No,0.0,0.0,0.7,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
ed392c540bb15528e28c1bddc23429ac6db1e772b8eb4bbcf774b2250841ac6e,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,watchguard,WatchGuard,Schedule Task Activity,Scheduled Task Modification,,No,0.0,0.0,0.7,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
bc167c99f8e59252f59316fe70c7700105e146c9c9b21a914470c45f08ce92c1,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,crowdstrike,CrowdStrike,Service Activity,Service Creation,,Yes,0.0,1.0,1.0,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
55fe7107b21068ba3f32eed82f7c4bbfe88148984357270310c8e03859b06a85,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,elastic,Elastic,Service Activity,Service Creation,,No,0.0,0.0,1.0,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
85c3d80eb5d7287d2fb4ab74f168d07cfeffd72ae4127ed0edc646ccfffbe59f,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,limacharlie,LimaCharlie,Service Activity,Service Creation,,Yes,0.0,1.0,1.0,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
a64b7677c84ae08114ea2cf9111a66a33bab6188a1cbab54b9f15a74a740f5ec,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,microsoft_defender,Microsoft Defender for Endpoint,Service Activity,Service Creation,,Via EventLogs,0.0,0.5,1.0,0.0,1,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
a79b5a5f97dca5e549d35ed7a4bbdc596c41e8963ba0503844ff166cd7b7cd84,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,sentinelone,SentinelOne,Service Activity,Service Creation,,No,0.0,0.0,1.0,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
232070966fa799db214520a378e73b4ce0def8b3a0fb385fba5cfcb3a8308493,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,sysmon,Sysmon,Service Activity,Service Creation,,No,0.0,0.0,1.0,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
eafa905ee2ab70b6767e0b1d7d721bfa75a05f1fa868c8ce78cc65fc6ddbfe43,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,watchguard,WatchGuard,Service Activity,Service Creation,,No,0.0,0.0,1.0,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
829cf390dde2fff253dd57db73a8f0db0cba9d6d99b397de982e2f65c122681c,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,crowdstrike,CrowdStrike,Service Activity,Service Deletion,,Partially,0.0,0.5,0.6,0.0,1,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
8fccf3c2cb3bc4f9e6570ea320c955dae631525df16ec8d660e25a117b2f044c,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,elastic,Elastic,Service Activity,Service Deletion,,No,0.0,0.0,0.6,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
7f929bbf58f8ee2d6a56c4772ddf5dfc24d5e1082351100a0f64333f96731475,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,limacharlie,LimaCharlie,Service Activity,Service Deletion,,Pending Response,0.0,0.0,0.6,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
5bfe2430cd3d315b3ac1e1b165836692e242dfee4d1d4dfe9417f08c115db451,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,microsoft_defender,Microsoft Defender for Endpoint,Service Activity,Service Deletion,,No,0.0,0.0,0.6,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
ba456ec19a76b6871ad47c12c8cb58700366c5be6064d37900be826bad0cfbc8,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,sentinelone,SentinelOne,Service Activity,Service Deletion,,No,0.0,0.0,0.6,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
10b9bd50d0305656564503b04e2dd1817bb15763fc4d8376812e74370ed9d6c4,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,sysmon,Sysmon,Service Activity,Service Deletion,,No,0.0,0.0,0.6,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
714f5e2c95e6cfc91e55d7edb81fb60766faff16dcc7475c11ca8285cb960711,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,watchguard,WatchGuard,Service Activity,Service Deletion,,No,0.0,0.0,0.6,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
f38e866d49ade72ddd64381807f92cca8affc732367e8938e36044fc068126ea,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,crowdstrike,CrowdStrike,Service Activity,Service Modification,,Yes,0.0,1.0,0.7,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
d42a62fbde66ca04b62bf66f2a1458554f5f6e868217b7ffb08d6878c6a01168,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,elastic,Elastic,Service Activity,Service Modification,,No,0.0,0.0,0.7,0.0,0,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
772e5ecd53dc9ec359dcbb3824da100682b661de3815eafd547a3c851b1bc447,ca3a2e679eacda11bca56997f55ec92fc46dc402,2023-04-19T06:18:54Z,direct_commit,,windows,EDR_telem.json,limacharlie,LimaCharlie,Service Activity,Service Modification,,Yes,0.0,1.0,0.7,0.0,3,neutral,new_category_baseline,,unknown,https://github.com/tsale/EDR-Telemetry/commit/ca3a2e679eacda11bca56997f55ec92fc46dc402
